"Unnamed: 0","Video #","Video Name","Cell","Track","Frame","x","y","Intensity","isGap","GapFixed","Pass1","Pass2","Pass3","Bound"
"15","1","1125_Stream_1_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","3","5","280","40.72671327753632","14.82998370274172","82848","0","1","2","2","2","2"
"16","1","1125_Stream_1_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","3","5","281","40.53896990982155","15.34062242941176","87767","0","2","2","2","2","2"
"17","1","1125_Stream_1_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","3","5","282","40.6370975567872","15.042416524637945","88613","0","2","2","2","2","2"
"18","1","1125_Stream_1_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","3","5","283","40.476672156216026","15.062715973539689","89719","0","2","2","2","2","2"
"19","1","1125_Stream_1_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","3","5","284","40.49379609715194","15.566111728516256","90109","0","2","2","2","2","2"
"20","1","1125_Stream_1_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","3","5","285","40.48569691873562","14.950929045726376","86488","0","2","2","2","2","2"
"1","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","53","357.1907591478381","77.32430170391211","88129","0","2","2","2","2","2"
"2","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","54","357.8447721921429","77.0171635183551","85540","0","1","2","2","2","2"
"3","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","55","357.43326086080657","77.71981619824957","86948","0","1","2","2","2","2"
"4","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","56","357.2978032216887","77.04933665052938","87175","0","2","2","2","2","2"
"5","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","57","357.0070476309431","77.3463830943773","85414","0","1","2","2","2","2"
"6","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","58","357.26994753382144","77.10773755617049","84525","0","2","2","2","2","2"
"7","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","59","356.5130029941875","76.58527665200897","84818","0","1","2","2","2","2"
"8","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","60","357.1959261994151","76.6690796616822","84923","0","2","2","2","2","2"
"9","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","61","357.4447543971805","77.13364861743189","86295","0","2","2","2","2","2"
"10","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","62","357.1077442315462","77.13423708433892","87592","0","2","2","2","2","2"
"11","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","63","357.6504029340882","76.95730705935098","87201","0","2","2","2","2","2"
"12","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","64","357.155192735248","77.11224972811692","85857","0","2","2","2","2","2"
"13","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","65","357.263417726343","77.37102657999468","87774","0","2","2","2","2","2"
"14","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","66","357.31227252250727","77.27863712390825","87192","0","2","2","2","2","2"
"15","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","67","357.4105642493477","77.3124962668621","86178","0","2","2","2","2","2"
