Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,6,8,0.003737808740906527,0.24485498760512867,0.2716522233536034,0.48705663831809937,0.0,-0.11728705417909481,0.10128357060713607,0.0,0.0,0.0,0.46153846153846156,0.5384615384615384,0.0,0.0,False,False,,0.6352139604101713,0.9967536783961001,0.44867196484012223,0.5480817135559779,0.0,0.0,0.16666666666666666,13.0,13.0,0.13,0.13,mixed
1,6,16,114.12292336071681,4.6972118325962865e-14,-158438.53285666936,-151237.16076877437,0.0,-158438.9234487355,-151237.54635886516,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,False,False,,0.5932890916539042,0.9962372742168993,0.39508768349828777,0.6011495907186116,0.0,0.0,0.18181818181818182,12.0,12.0,0.12,0.12,mixed
1,6,17,67.90328280653534,2.991096132683047e-17,-82531.43781342711,-82531.43781342711,0.0,-82531.83326475021,-82531.83326475021,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,False,False,,0.5644829077450757,0.9977158154901512,0.2713055751661405,0.7264102403240106,0.0,0.0,0.1,11.0,11.0,0.11,0.11,mixed
1,6,18,62.56050470652264,1.7032721694155655e-16,-82975.1205272218,0.841812234579416,0.0,-82975.51272439766,0.4363744414298899,0.0,0.0,0.0,0.3488372093023256,0.6511627906976745,0.0,0.0,False,False,,1.832306192449825,0.9986221251593899,0.3424539282223288,0.6561681969370613,0.0,0.0,0.14285714285714285,43.0,43.0,0.43,0.43,mixed
1,6,26,137.1292710969627,0.23504686966815933,-92240.20735384065,-77606.98550020083,0.0,-92240.59458160949,-77607.37111149036,0.0,0.0,0.0,0.75,0.25,0.0,0.0,False,False,,0.7587945179288329,0.9969450964637264,0.7473226091926195,0.24962248727110697,0.0,0.0,0.13333333333333333,16.0,16.0,0.16,0.16,mixed
1,6,27,63.95895553421493,2.357176778355505e-17,-88334.92467978434,-88324.65454423762,0.0,-88335.31517741262,-88325.04004456833,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,False,False,,0.5931301307285662,0.9959193523662234,0.6461963947835551,0.34972295758266836,0.0,0.0,0.18181818181818182,12.0,12.0,0.12,0.12,mixed
1,6,32,0.386150010746905,1.228982971681752,-3.200440780196837,-2.9143695556292664,0.0,-3.604775455497617,-3.318704230930047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6558632427244084,0.9963855763579077,0.9938429290073054,0.002542647350602359,0.0,0.0,0.0,13.0,13.0,0.13,0.13,mixed
1,6,33,32.630286817717014,1.7248441435924535e-15,-24302.386325913867,0.5323641439835678,0.0,-24302.78684786845,0.1269263508340417,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,False,False,,0.8406007549675318,0.9975450928227642,0.20762055353089895,0.7899245392918652,0.0,0.0,0.11764705882352941,18.0,18.0,0.18,0.18,mixed
1,6,41,0.05552065350166616,0.7290476822628648,-3.963390663989944,-2.0803708578555935,0.0,-4.361703298674414,-2.484705533156374,0.0,0.0,0.0,0.6818181818181818,0.3181818181818182,0.0,0.0,False,False,,1.0025760784964044,0.9977116808023326,0.6621452114093954,0.33556646939293766,0.0,0.0,0.09523809523809523,22.0,22.0,0.22,0.22,mixed
2,1,18,19.181661103625473,0.15697768317877656,-16301.258090584372,-13266.305976040525,0.0,-16301.651637016044,-13266.710310715825,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0,False,False,,1.0024603245141714,0.9974801728378668,0.7690974982764637,0.22838267456140313,0.0,0.0,0.09523809523809523,22.0,22.0,0.22,0.22,mixed
