Unnamed: 0,Video #,Video Name,Cell,Track,Frame,x,y,Intensity,isGap,GapFixed,Pass1,Pass2,Pass3,Bound
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1767,132.69818140132975,96.76205516828468,93680,0,2,2,2,2,2
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1768,132.84984747287234,96.71111759243657,97175,0,2,2,2,2,2
12,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1769,132.84816507421456,97.13992628409164,91252,0,2,2,2,2,2
13,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1770,132.63868527934574,96.92471579539456,94049,0,2,2,2,2,2
14,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1771,132.54786339427972,96.94835772188358,96970,0,2,2,2,2,2
15,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1772,133.19573164493622,97.0971595404331,94972,0,2,2,2,2,2
16,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1773,133.22235053610166,96.71475331221096,94206,0,2,2,2,2,2
17,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1774,132.85347869451826,96.7648818149336,92959,0,2,2,2,2,2
18,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1775,133.14331644929845,96.74279134212372,96299,0,2,2,2,2,2
19,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,47,1776,133.30001803822688,96.49461513011876,95072,0,2,2,2,2,2
