protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,bound_control_class,source_file,source_folder,video_id,cell_id,track_id,n_frames,track_length,step_size_mean,step_size_median,step_size_p95,path_length,net_displacement,Rg,intensity_mean,intensity_std,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,85,8,8,0.49122481458662837,0.383043743966587,0.8226597895257178,3.4385737021063987,0.5531150824031195,0.32254251143838836,88322.875,707.9558980412753,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,93,124,124,0.3504968474926644,0.3201271896226003,0.7026731639078442,43.11111224159772,1.3495287015416682,0.6079639021404282,94010.20161290323,1792.67319118792,0.0,0.0,1.0,0,0,124,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,97,12,12,0.45416671432056926,0.4151794375935923,0.8035564963269559,4.995833857526262,0.4865078705837174,0.36582673564605883,84018.66666666667,698.9571886139748,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,110,11,11,0.30607723536172626,0.27082316532905165,0.5672447735677708,3.0607723536172626,0.43202642234406635,0.3312193044088469,93180.81818181818,2736.818693965014,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,111,76,76,7.192578837994461,0.32072101138078957,0.8265874025745041,539.4434128495845,0.7506066561067112,29.301122320510988,90376.59210526316,10864.287676821563,0.0,0.0,1.0,0,0,76,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,118,65,65,0.27392432994160476,0.26938380016769903,0.460771331021895,17.531157116262705,0.8989409487552569,0.3607904011687594,91931.83076923077,1919.6745701520508,0.0,0.0,1.0,0,0,65,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,119,9,9,0.43645529848991566,0.341117093988769,0.8631163586487669,3.4916423879193252,1.39121945786608,0.5565628502362906,86705.66666666667,1921.1490702181338,0.0,0.0,1.0,0,0,9,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,120,8,8,0.6488803889103999,0.5718851476084861,1.1301551611673555,4.542162722372799,0.36677129657589924,0.4542637294680088,87667.875,1924.8758355132566,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,125,18,18,0.4108648779953429,0.36397004963524027,0.86380610012366,6.984702925920829,1.7987074395576108,0.63317843028252,91977.0,796.0855703340675,0.0,0.0,1.0,0,0,18,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,130,53,53,0.3147296310759753,0.3104777509740072,0.645978774775443,16.365940815950715,0.31610479738717046,0.43271854033807067,91943.24528301887,1179.3524609465924,0.0,0.0,1.0,0,0,53,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,142,16,16,0.5181461213059413,0.46525393579258334,1.1000462289426174,7.7721918195891195,0.8277916954620654,0.4176925105870963,88361.25,887.626836007114,0.0,0.0,1.0,0,0,16,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,149,49,49,0.27082159045768067,0.2599850400832333,0.47131546548106323,12.999436341968671,0.3118569520286829,0.23204096539684355,91829.97959183673,1663.4718398803238,0.0,0.0,1.0,0,0,49,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,160,53,53,0.29311020473244614,0.28652890997522973,0.5086144391809286,15.241730646087198,0.8318438311077947,0.4273397665464019,90107.1320754717,1388.4573209935584,0.0,0.0,1.0,0,0,53,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,167,72,72,0.2173771932295726,0.19835864220106247,0.41865572574386467,15.433780719299655,0.6861723401906274,0.30002628574750895,92515.90277777778,1287.9450841206256,0.0,0.0,1.0,0,0,72,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,174,57,57,0.21564972468800808,0.21319889808513925,0.36036555069303505,12.076384582528453,0.4304596506483085,0.27212974320783445,94394.43859649122,2178.429136012133,0.0,0.0,1.0,0,0,57,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,176,22,22,0.261968629427862,0.28588938485165816,0.4208605027609954,5.501341217985102,0.527162520731426,0.2597395752720503,95555.40909090909,3028.4885694272507,0.0,0.0,1.0,0,0,22,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,178,10,10,0.14060898716780276,0.11052857830391812,0.25457200564393534,1.2654808845102248,0.15209289949432725,0.1158146321872203,93672.4,2272.975494808512,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,179,36,36,0.24809861706824746,0.2040088293574286,0.5829813288107394,8.683451597388661,0.8675854798042534,0.37908575341907713,90571.72222222222,1685.9485776111933,0.0,0.0,1.0,0,0,36,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,184,54,54,0.32268685768173055,0.30608363369894404,0.6372316944807634,17.102403457131718,0.5368289153869733,0.41759271105466317,91031.05555555556,1985.1359291576748,0.0,0.0,1.0,0,0,54,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,186,131,131,0.3494432462259246,0.33156284586451834,0.6570813829793237,45.4276220093702,0.5329472768054313,0.5340925711566252,92640.6641221374,1583.033002283358,0.0,0.0,1.0,0,0,131,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,189,14,14,0.26395813400588997,0.2426798246213212,0.5118067508120705,3.4314557420765697,0.7729297473508113,0.38495153973637264,86431.35714285714,1531.1762500741738,0.0,0.0,1.0,0,0,14,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,195,20,20,31.24986648426185,0.3988976921237516,293.31812987223094,593.7474632009752,0.43978582107319286,63.956676744557896,87659.7,20713.311367330913,0.0,0.0,1.0,0,0,20,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,201,54,54,0.3371511644076476,0.3077290156173756,0.6881541710282439,17.86901171360532,0.8410721641637574,0.41046564569175487,93035.88888888889,1550.2288408875306,0.0,0.0,1.0,0,0,54,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,208,43,43,14.470180480060579,0.27677507733252793,0.7972853860939193,607.7475801625443,0.996204161924809,44.96220698415117,90443.90697674418,14490.093985389687,0.0,0.0,1.0,0,0,43,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,209,22,22,0.26478962936083883,0.26102740928893764,0.42090732396087804,5.5605822165776155,0.3930772234337549,0.32857495957793315,94044.59090909091,2890.0336570637096,0.0,0.0,1.0,0,0,22,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,210,11,11,0.49658232052141893,0.5110021542867006,0.741239839287623,4.965823205214189,0.5258009178094148,0.35527002144061637,85162.36363636363,1405.8792460753714,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,211,17,17,0.25078356029882565,0.21770216298075662,0.5060661384407839,4.01253696478121,0.27352648631959736,0.20461293844175735,91373.4705882353,1626.8792640223437,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,213,34,34,0.3891645724688278,0.31522580793487526,0.8881904122998726,12.842430891471317,0.9701615465895957,0.45759769497602426,93034.35294117648,2460.4274189211446,0.0,0.0,1.0,0,0,34,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,222,113,113,21.147697222653694,0.3429541235690313,233.14259444295965,2368.5420889372135,0.47833473952092864,47.96158454195492,83120.59292035399,18100.894200305785,0.0,0.0,1.0,0,0,113,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,226,15,15,0.3183354590318529,0.2874464860098274,0.5374643604784755,4.456696426445941,0.8297655771025443,0.3290691958003584,91765.0,2778.3883560695504,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,227,43,43,0.32999039656348733,0.32343216837415223,0.5488036364522152,13.859596655666468,0.9020402578896918,0.4330500708670623,92117.51162790698,1713.8504181561336,0.0,0.0,1.0,0,0,43,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,228,55,55,0.4641890719206483,0.4023167614583363,0.9564912130747234,25.066209883715008,0.9868144755609513,0.5323576506497298,84281.56363636363,783.423369852455,0.0,0.0,1.0,0,0,55,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,231,20,20,0.2765271668272938,0.26228018046739837,0.560993130481786,5.254016169718582,0.6005847185178893,0.4495997718618526,93376.9,2757.658997658779,0.0,0.0,1.0,0,0,20,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,238,10,10,38.35307104704681,0.33741171829516714,171.77192688567985,345.1776394234213,0.1892995151134268,51.56138634231399,83936.4,29721.509017320546,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,241,13,13,0.26275782767495676,0.22534340033078493,0.5738153694609269,3.1530939320994813,0.9755341835251444,0.24969313897866346,90054.92307692308,1785.7229843744178,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,242,51,51,7.079602925810811,0.2260291442206832,0.5212047286864677,353.9801462905405,0.25607244951905234,23.808080340701597,92576.49019607843,13331.205189888195,0.0,0.0,1.0,0,0,51,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,243,21,21,0.22227378779761237,0.19202165747747638,0.4523866498956794,4.4454757559522475,0.08898329372828209,0.22053840509107378,94567.90476190476,1279.4341680900156,0.0,0.0,1.0,0,0,21,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,245,41,41,0.32555246115767844,0.31175227683571216,0.5440260361832961,13.022098446307137,1.2560661295321423,0.44065815103279493,92678.63414634146,2296.4226174214705,0.0,0.0,1.0,0,0,41,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,246,10,10,61.35473925282531,0.4602423787386548,274.7228705956524,552.1926532754278,0.3900072041583192,82.40666278447303,78068.8,27442.37893720829,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,248,11,11,0.31853912286062164,0.2869154343493312,0.4931546608201644,3.1853912286062163,0.7215782271901855,0.24695770835818195,93772.45454545454,4347.760788351548,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,251,17,17,0.519224764833914,0.5337087633507636,0.9099781923352417,8.307596237342624,0.20868147906611476,0.39223330355204294,92130.05882352941,1508.6243100333263,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,252,19,19,0.34174805496830535,0.3205783713671666,0.5121856122881051,6.151464989429496,0.9606687737716944,0.47595683069565264,91413.15789473684,2208.6173720014144,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,254,13,13,0.3270069802063815,0.25580077920365324,0.6647653035433996,3.9240837624765783,0.143764218881261,0.22930522881324275,85735.84615384616,1199.9535300831337,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,260,33,33,0.36362249262629215,0.33658548484110906,0.7320329637122055,11.635919764041349,0.3998093168649664,0.4077525720364443,86596.27272727272,3434.60073437153,0.0,0.0,1.0,0,0,33,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,261,64,64,0.25623111141114685,0.23050671095336694,0.4795921704861088,16.142560018902252,1.400081418116978,0.5622878778297355,93748.390625,1738.8020745656731,0.0,0.0,1.0,0,0,64,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,266,96,96,0.3677987489918785,0.34613832914177833,0.6565140132136826,34.94088115422846,0.5532762948122325,0.44924495856420027,90439.97916666667,1643.7847149292656,0.0,0.0,1.0,0,0,96,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,267,76,76,0.2369257673393944,0.22766315828054012,0.4434166049467518,17.76943255045458,0.1384404351698681,0.33477620705976013,92281.93421052632,2615.917360241725,0.0,0.0,1.0,0,0,76,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,268,39,39,0.3567865531029306,0.37499920915028645,0.5730465664078184,13.557889017911362,0.7117902825541959,0.4028021107391688,91367.02564102564,2652.4747380827853,0.0,0.0,1.0,0,0,39,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,273,17,17,0.38384228890854905,0.36001979429832964,0.6722889681361259,6.141476622536785,0.5044272229413725,0.3327942760616565,88754.94117647059,1057.3912160707264,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,278,22,22,33.005887303071084,0.3985285652339979,171.67920332624715,693.1236333644928,0.5490273056888929,49.38118149218237,82425.09090909091,26705.21218415734,0.0,0.0,1.0,0,0,22,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,280,21,21,0.31255927705232106,0.2813262809784187,0.5139205256835652,6.251185541046421,0.3327159455703317,0.32978734369716267,90550.14285714286,1511.8198399847213,0.0,0.0,1.0,0,0,21,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,281,8,8,0.5366815112423782,0.4796393225782485,0.9215115535163467,3.756770578696647,1.026177142053028,0.5829504728257803,84226.75,751.6704730132747,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,286,62,62,9.962724928151648,0.34914222103168596,0.567379457944987,607.7262206172505,0.3007869481327043,36.99942621672096,92960.14516129032,12195.348797392315,0.0,0.0,1.0,0,0,62,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,290,27,27,0.2956847521714248,0.2799430809773332,0.5831069972631213,7.6878035564570455,0.6622118461891691,0.30628173957659366,85893.48148148147,774.3780318309244,0.0,0.0,1.0,0,0,27,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,293,34,34,0.3702931213357209,0.32681157228798047,0.7300570103614017,12.219673004078789,0.2511460217378046,0.35827038837793845,92880.67647058824,1885.9728254186139,0.0,0.0,1.0,0,0,34,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,296,24,24,0.25787470624437303,0.25249065094340506,0.471480466259428,5.93111824362058,0.6228677589055043,0.3646631145650743,92580.45833333333,2735.575354459741,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,301,20,20,0.38040971374370797,0.3681323071828353,0.6232113646829005,7.227784561130451,0.6122153472071995,0.45474600436228274,95263.1,2086.6077960979737,0.0,0.0,1.0,0,0,20,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,302,17,17,0.3310010813525548,0.3339221509673368,0.5371363477304001,5.296017301640877,0.18111997730840154,0.29285378283871455,89209.11764705883,1287.4709162905847,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,307,35,35,0.4055411840741127,0.38939462386723633,0.6940849557798175,13.788400258519832,0.69386401521792,0.5099143586515817,89721.5142857143,1388.6677994188738,0.0,0.0,1.0,0,0,35,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,310,22,22,0.3196650629069158,0.3413673334457713,0.5814478184205005,6.712966321045232,0.29162721790215124,0.398406926312924,89102.54545454546,1300.313285594145,0.0,0.0,1.0,0,0,22,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,312,24,24,0.24008367327452607,0.22626739328599935,0.5193279765572271,5.521924485314099,1.014166243466086,0.4153361104406803,92207.79166666667,1871.914597159275,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,313,10,10,0.332407845121468,0.3058447699642575,0.48634238198254054,2.9916706060932117,0.6722980226493626,0.3457107651462891,91194.3,2269.6247389283444,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,3,314,23,23,0.3360228479519731,0.32395376855388647,0.621274670993596,7.392502654943409,0.7262528384880904,0.3678013752858419,89774.39130434782,1578.9440873032963,0.0,0.0,1.0,0,0,23,0
