protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,video_id,cell_id,track_id,old_classification,final_control_guided_class
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,8,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,10,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,12,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,13,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,14,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,16,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,17,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,22,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,24,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,25,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,30,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,32,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,33,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,34,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,35,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,36,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,38,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,39,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,43,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,44,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,50,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,52,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,55,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,57,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,59,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,60,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,64,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,69,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,75,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,77,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,83,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,84,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,86,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,87,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,95,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,101,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,102,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,103,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,112,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,115,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,120,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,125,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,128,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,129,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,133,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,138,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,139,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,145,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,152,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,157,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,2,161,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,1,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,2,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,4,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,6,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,10,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,13,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,16,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,19,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,24,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,29,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,36,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,38,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,52,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,56,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,59,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,61,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,64,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,73,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,75,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,82,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,84,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,86,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,88,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,92,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,93,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,3,97,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,3,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,4,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,9,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,10,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,11,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,15,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,17,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,21,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,27,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,30,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,32,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,33,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,34,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,43,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,45,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,51,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,52,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,54,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,58,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,66,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,67,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,68,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,70,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,71,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,72,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,75,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,76,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,78,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,80,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,82,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,87,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,89,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,90,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,91,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,94,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,106,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,109,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,110,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,112,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,113,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,115,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,5,4,117,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,5,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,14,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,19,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,20,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,24,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,27,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,28,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,31,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,33,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,34,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,36,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,39,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,45,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,49,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,54,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,60,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,61,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,62,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,63,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,65,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,75,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,82,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,84,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,85,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,92,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,93,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,95,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,100,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,101,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,104,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,112,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,114,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,123,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,130,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,131,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,132,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,133,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,135,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,137,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,143,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,145,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,146,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,147,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,157,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,161,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,165,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,168,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,169,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,170,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,171,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,1,172,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,6,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,9,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,13,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,18,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,23,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,29,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,32,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,34,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,35,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,38,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,54,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,57,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,58,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,59,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,60,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,66,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,69,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,74,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,76,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,86,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,88,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,89,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,92,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,93,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,98,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,102,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,103,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,106,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,108,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,2,111,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,5,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,6,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,16,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,19,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,22,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,23,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,25,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,27,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,28,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,29,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,49,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,51,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,52,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,65,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,67,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,68,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,69,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,70,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,71,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,74,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,78,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,82,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,85,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,89,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,103,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,3,107,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,5,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,9,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,14,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,15,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,18,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,28,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,31,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,33,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,40,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,43,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,44,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,45,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,46,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,52,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,53,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,58,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,62,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,64,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,70,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,73,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,74,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,75,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,76,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,81,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,94,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,96,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,99,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,108,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,109,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,4,114,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,2,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,3,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,9,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,10,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,17,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,18,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,37,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,39,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,44,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,45,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,46,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,47,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,49,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,54,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,59,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,61,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,64,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,66,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,68,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,71,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,80,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,86,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,89,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,91,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,99,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,103,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,107,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,109,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,110,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,113,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,114,trapping_like,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,121,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,122,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,125,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,127,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,128,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,131,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,132,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,133,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,135,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,6,5,137,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,7,1,1,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,7,1,7,mixed,
TDP43,WT-0416-ARS,WT,0416,ARS,WT-0416-ARS,7,1,8,mixed,
